churn,customer_seniorcitizen,customer_partner,customer_dependents,customer_tenure,internet_onlinesecurity,internet_onlinebackup,internet_deviceprotection,internet_techsupport,account_paperlessbilling,account_charges_monthly,account_charges_daily,internet_internetservice_Fiber optic,internet_internetservice_No,account_contract_One year,account_contract_Two year,account_paymentmethod_Credit card (automatic),account_paymentmethod_Electronic check,account_paymentmethod_Mailed check
0,0,0,0,0.8366604743050484,0,1,1,0,0,1.356517213605443,-0.8570404111089451,True,False,False,True,False,True,False
1,1,1,1,-1.2798677621899,0,0,0,0,1,0.15025446667758272,0.5107562469310897,True,False,False,False,False,True,False
0,0,1,1,0.7145530760457245,1,0,0,1,0,0.3579443335728755,1.0301000587734355,False,False,True,False,False,True,False
1,0,1,0,-0.7100332369797215,0,0,1,0,1,1.2086420283759944,-0.7519577129286897,True,False,False,False,False,True,False
0,0,1,0,-0.4658184404610736,0,0,0,1,1,0.7085248288921295,-0.8457177007190121,True,False,False,False,False,True,False
1,0,1,0,-1.2798677621899,1,0,0,0,1,1.005936718286189,-0.44213922220064006,True,False,False,False,False,True,False
1,1,0,0,-1.2391652961034587,0,0,0,0,0,0.20010003473245297,1.294384920779396,True,False,False,False,False,True,False
1,0,1,1,1.3250900673423442,1,1,1,0,0,0.2565916785279727,-0.6083601421744907,False,False,True,False,True,False,False
0,0,1,1,0.7959580082186072,0,1,1,1,0,0.7002172342163179,-0.054253622994631184,True,False,False,False,False,False,False
1,0,0,0,-0.7914381691526042,0,0,1,0,1,0.6138182495878762,-0.7316739490917532,True,False,False,False,False,True,False
0,0,0,0,-1.157760363930576,0,0,0,0,1,-1.4979723170034607,1.476651865029039,False,True,False,False,False,False,True
1,1,0,0,0.5517432116999592,1,1,1,0,1,1.5043923988348915,-0.6915699241823804,True,False,True,False,False,True,False
1,0,1,0,0.8366604743050484,0,0,1,0,1,1.0009521614807018,-0.6910181351770232,True,False,True,False,False,False,False
0,0,0,0,0.30752841518131135,0,0,1,1,1,1.369809365086742,-0.8646109562624482,True,False,True,False,True,False,False
0,0,0,1,-0.38441350828819104,0,1,0,1,0,-0.3515242517414447,-0.9737768930823479,False,False,False,False,False,True,False
1,0,0,0,-1.157760363930576,0,0,0,0,1,0.6952326774108312,0.6284859491141357,True,False,False,False,False,True,False
0,0,1,0,0.9994703386508137,1,1,1,0,1,-0.19866450970650915,-0.30185238547858523,False,False,False,False,False,False,False
0,0,1,1,0.6738506099592833,0,0,0,0,1,1.0192288697674878,1.4253354875308046,True,False,False,False,False,False,False
0,0,0,0,-0.9542480334983694,1,0,1,1,1,0.11702408797433586,1.9701719514206602,False,False,False,False,False,False,False
1,0,0,1,-1.157760363930576,0,1,0,0,1,1.2285802555979428,-0.6792319220225899,True,False,False,False,False,True,False
0,0,1,0,1.162280202996579,0,0,0,0,0,-1.4780340897815127,1.7687689644652245,False,True,False,True,True,False,False
0,1,0,0,1.5286023977745509,0,1,1,1,1,0.3579443335728755,0.17626175188345874,False,False,False,True,False,False,False
0,0,1,0,-0.7914381691526042,1,0,0,0,1,0.037271179086543246,-0.5251945032870297,False,False,False,False,False,True,False
0,0,0,0,0.06331361866266345,0,0,0,1,0,0.009025357188783622,-0.44591345899728435,False,False,False,False,False,False,True
1,1,0,0,-0.9542480334983694,0,0,0,0,1,0.32637547380479087,-0.3883949730788334,True,False,False,False,False,True,False
0,1,0,0,0.9994703386508137,1,0,0,1,0,0.9643987449071304,-0.9070324949943219,True,False,False,True,False,True,False
1,0,0,0,-0.8321406352390455,1,0,1,1,1,-0.10229641146709335,0.7380933171383214,False,False,False,False,False,False,True
0,0,0,0,-1.035652965671252,0,0,1,1,1,1.185380763283722,2.269705095088849,True,False,False,False,False,True,False
1,1,0,0,-1.157760363930576,0,0,0,0,1,0.33800610635092754,-0.9274707597527583,True,False,False,False,False,True,False
1,1,1,0,-1.2798677621899,0,0,0,0,1,0.32305243593446636,-0.9703116581287037,True,False,False,False,False,True,False
0,0,0,0,0.47033827952707663,0,1,1,1,1,0.6819405259295322,0.5659572190270398,False,False,True,False,False,False,False
0,1,0,0,0.511040745613518,0,0,0,0,0,-1.014470306871219,0.2730455434231395,False,False,True,False,False,True,False
0,0,0,0,0.14471855083554608,1,0,1,1,1,0.8281541922238185,1.7411795141973567,False,False,True,False,True,False,False
1,1,0,0,0.9180654064779311,0,0,1,0,1,1.1720886118024232,1.3449729367905585,True,False,True,False,False,True,False
0,0,0,0,1.4878999316881094,0,1,1,1,1,1.0939972218497933,-0.9817667978799225,True,False,False,True,True,False,False
1,0,1,0,-0.9542480334983694,0,1,1,0,1,0.5041579998671618,2.3193881771312252,True,False,False,False,False,True,False
0,0,1,1,1.569304863860992,1,1,1,1,0,0.8497539383809287,-0.7733671263365552,False,False,False,True,True,False,False
0,0,0,0,-0.09949624568310181,1,1,0,0,1,0.982675453193916,1.0849920290263855,True,False,False,False,True,False,False
0,0,1,1,0.7959580082186072,0,0,0,0,1,-1.4730495329760256,-0.9443555033166936,False,True,True,False,False,True,False
0,0,1,1,0.7959580082186072,0,0,0,0,1,-1.318528272005928,-0.9728057444329189,False,True,False,True,False,False,False
1,0,0,0,-0.3437110422017497,1,0,0,0,1,-0.3016786836865744,-0.9193704971541123,False,False,False,False,False,False,False
0,0,0,1,-1.1984628300170173,0,0,0,1,0,0.19843851579729072,-0.3277864687303811,False,False,False,False,False,False,True
0,0,1,1,1.6100073299474336,1,0,1,0,1,-0.36315488428758114,0.4982416722895848,False,False,False,True,True,False,False
0,0,1,0,1.6100073299474336,1,1,1,0,1,1.1438427899046635,-0.9981218239987146,True,False,False,True,False,True,False
1,0,1,0,-1.157760363930576,0,0,0,1,0,-0.4877688044247568,1.0130608142880007,False,False,False,False,False,False,True
1,0,0,0,-1.2798677621899,0,1,1,0,1,0.5839109087549539,1.1115220444039673,True,False,False,False,False,True,False
0,0,1,1,0.7552555421321658,1,1,0,1,1,0.16686965602920611,-0.17562513261303586,False,False,True,False,True,False,False
0,0,1,1,0.7552555421321658,0,0,1,1,1,-0.285063494334951,-0.8909643991583156,False,False,True,False,False,True,False
0,0,0,0,1.6100073299474336,1,1,1,1,0,0.728463056114078,-0.6873321846212359,False,False,False,True,False,False,False
0,0,1,1,1.284387601255903,1,0,0,1,1,0.7334476129195647,0.8132249081077791,True,False,False,False,False,False,False
1,0,0,0,-1.2391652961034587,0,0,0,0,1,-1.318528272005928,-0.875933666652381,False,False,False,False,False,True,False
1,0,1,0,1.5286023977745509,1,1,1,1,1,1.4877772094832682,-0.509766482697238,True,False,True,False,False,False,False
0,1,1,0,-0.7914381691526042,0,0,0,0,0,-0.6456131032651793,-0.6011427419844164,False,False,False,False,False,True,False
0,0,0,0,0.7959580082186072,1,0,1,0,0,0.8813227981490133,-0.36797877988061106,True,False,True,False,False,True,False
0,0,0,0,-1.035652965671252,0,0,0,0,0,-1.4614189004298892,-0.3314062046055253,False,True,False,False,False,False,True
0,0,1,1,-1.157760363930576,0,0,0,0,0,-1.4896647223276491,2.188702469102389,False,True,False,True,False,False,True
1,0,0,0,-1.2391652961034587,0,0,1,0,1,1.0341825401839486,-0.706534442007672,True,False,False,False,False,True,False
0,0,0,0,0.5517432116999592,0,0,1,1,0,-1.0310854962228424,-0.8608587910260179,False,False,True,False,True,False,False
0,0,1,1,0.8773629403914898,0,0,1,0,0,-0.045804767671573626,-0.5171825269292408,False,False,False,True,True,False,False
1,0,0,0,-1.2798677621899,0,0,0,0,0,-1.5096029495495973,-0.8654496755505914,False,True,False,False,False,True,False
0,0,1,1,1.6100073299474336,1,1,1,1,0,0.032286622281056505,-0.3881301143562617,False,False,False,True,False,False,False
0,0,0,0,1.3657925334287855,1,1,1,0,1,0.3280369927399531,1.9368438954970757,False,False,False,True,True,False,False
0,0,1,1,-0.6693307708932802,1,0,1,1,1,1.6024220160094698,-0.20793789676676286,True,False,False,False,False,True,False
1,0,0,0,-1.1984628300170173,0,0,1,1,1,0.7849546999095972,-0.7243682626608219,True,False,False,False,False,False,True
0,0,1,1,-0.8728431013254868,1,0,0,0,1,0.014009913994270836,-0.8649199581054482,False,False,False,False,False,False,False
0,0,1,1,1.569304863860992,1,1,0,1,0,-0.16709564993842455,-0.5682340457049037,False,False,False,True,False,False,False
1,0,0,0,-0.9542480334983694,0,0,0,0,1,-0.9978551175195957,-0.9383741104986197,False,False,False,False,True,False,False
0,0,0,0,0.9994703386508137,0,0,0,0,0,-1.464741938300214,-0.197762907507973,False,True,False,True,False,False,False
1,1,0,0,-0.9542480334983694,0,0,1,0,1,1.1887038011540465,0.705074263057737,True,False,False,False,False,True,False
0,0,1,0,1.2029826690830203,0,0,0,0,1,-1.3617277643201486,-0.8379264399633662,False,True,True,False,True,False,False
0,0,0,1,1.6100073299474336,0,0,0,0,0,-1.4896647223276491,-0.9753660454177772,False,True,False,True,True,False,False
0,1,0,0,1.3657925334287855,0,1,1,0,0,1.4412546792987224,0.901820150807957,True,False,True,False,False,False,False
1,1,0,0,-0.6693307708932802,0,1,0,0,1,-0.8549644890956343,0.8186765834807102,False,False,False,False,False,False,True
0,0,0,0,-0.6693307708932802,0,0,0,0,1,-1.4664034572353761,-0.9871301870119961,False,True,False,False,True,False,False
0,0,1,1,1.0401728047372552,0,0,0,0,1,-1.5012953548737855,-0.9733133903178478,False,True,True,False,False,True,False
0,0,0,0,-1.157760363930576,1,0,0,0,1,0.5124655945429735,-0.06990235918656595,True,False,False,False,False,True,False
0,0,1,1,1.6100073299474336,0,0,0,0,0,-1.4763725708463504,-0.5311979676653178,False,True,False,True,False,False,False
0,0,1,0,1.406494999515227,1,1,1,0,0,1.5010693609645671,-0.9791623537746357,True,False,True,False,True,False,False
0,0,1,1,1.569304863860992,1,1,1,1,0,0.8530769762512537,0.013152921899823597,False,False,False,True,False,True,False
0,1,0,0,1.6100073299474336,0,0,0,0,0,-1.3068976394597915,0.11940541277143667,False,True,False,True,False,False,False
0,0,1,1,-0.7100332369797215,0,0,0,0,0,-0.6123827245619324,0.9545270365996917,False,False,False,False,False,True,False
0,0,0,1,-0.8728431013254868,0,0,0,0,0,-1.3135437152004406,-0.4007991899192667,False,False,False,False,False,True,False
0,0,1,1,0.4296358134406353,0,0,0,0,1,-1.3384664992278759,-0.7024953464884561,False,True,True,False,False,False,False
1,0,0,1,-1.1984628300170173,1,0,0,1,1,-0.3199553919733601,-0.8731305785051657,False,False,False,False,False,False,True
0,0,1,1,-0.3437110422017497,1,1,0,0,0,0.45431243181229153,-0.18065744834189493,False,False,True,False,False,True,False
0,0,0,0,0.7959580082186072,1,0,1,1,0,0.3080987655180052,-0.3902931272572627,False,False,True,False,True,False,False
0,0,0,1,-0.7914381691526042,0,1,0,0,0,-1.149053340619369,-0.771998689603269,False,False,False,False,False,True,False
1,1,1,0,-1.2798677621899,0,0,0,0,0,0.20342307260277748,2.5178115034577315,True,False,False,False,False,False,True
0,0,0,0,0.9180654064779311,0,0,1,0,1,0.43437420459034315,-0.8614326515915897,False,False,False,True,False,False,False
0,0,1,0,0.388933347354194,0,0,1,1,1,1.1388582330991763,1.623780885417525,True,False,False,True,True,False,False
0,0,0,0,-1.2391652961034587,0,0,0,0,0,-1.4614189004298892,-0.7512734945620466,False,True,False,False,False,False,True
0,0,0,0,-1.2798677621899,0,0,1,1,1,0.3579443335728755,0.8203981651774247,False,False,False,False,False,True,False
1,1,0,0,-0.22160364394242577,0,1,0,0,1,0.5556650868571943,-0.7573873167414061,True,False,False,False,False,True,False
0,0,1,1,-0.628628304806839,0,1,1,1,1,0.06551700098430335,-0.9909485669290689,False,False,False,False,False,False,True
1,0,0,0,-1.2391652961034587,0,0,0,0,1,-0.9978551175195957,-0.04922130726577214,False,False,False,False,False,True,False
0,1,1,0,-0.22160364394242577,0,1,1,1,0,0.6354179957449865,0.9874136613189902,False,False,False,False,False,True,False
1,1,0,0,0.7959580082186072,0,1,0,0,1,-0.5176761452576789,-0.45480829776364506,False,False,False,False,False,True,False
0,0,0,0,0.511040745613518,1,1,0,0,0,1.0640898810168709,0.5131179038740192,True,False,True,False,False,False,False
0,0,1,0,1.569304863860992,0,0,0,0,0,-1.5162490252902465,-0.3616442420991085,False,True,False,True,True,False,False
0,0,0,0,0.14471855083554608,0,0,0,0,1,-1.5345257335770324,-0.5850084314677674,False,True,False,True,True,False,False
0,0,0,0,-0.7100332369797215,0,0,0,0,0,-1.4830186465869997,0.9727140022162704,False,True,True,False,True,False,False
0,0,0,0,-0.5065209065475149,1,0,1,0,1,0.8198465975480068,2.340069229052019,True,False,False,False,False,False,False
0,0,1,1,1.569304863860992,0,0,0,0,0,-1.4929877601979737,-0.8895297477443864,False,True,False,True,False,False,True
0,0,0,1,-0.3437110422017497,0,0,0,0,0,-1.4514497868189153,-0.8238447845466464,False,True,True,False,False,False,False
0,0,0,0,1.569304863860992,0,1,1,1,1,1.5459303722139501,-0.8539503926789439,True,False,False,True,False,True,False
1,0,1,0,-0.9542480334983694,0,0,0,1,0,-0.8001343642352771,2.1007914447688543,False,False,False,False,False,False,True
0,0,1,1,1.3657925334287855,1,1,1,1,0,0.8364617868996302,2.1817057845144574,False,False,False,True,True,False,False
0,0,0,0,-0.09949624568310181,0,0,0,0,0,-1.5062799116792724,-0.08460201828928597,False,True,False,True,True,False,False
0,0,0,0,0.5924456777864006,1,1,1,1,1,0.7384321697250519,-0.8333134838785787,False,False,True,False,False,False,False
0,0,0,0,-1.035652965671252,0,0,0,0,1,0.35295977676738827,-0.3037284680968002,True,False,False,False,False,True,False
1,0,0,0,-1.2798677621899,0,0,0,0,1,-0.9696092956218361,-0.09420314698250394,False,False,False,False,False,True,False
0,0,0,0,0.5517432116999592,0,0,0,0,0,-0.6572437358113155,-0.8919576193679588,False,False,False,False,False,False,False
1,0,0,0,0.8366604743050484,0,0,0,0,0,0.6885866016701817,-0.9893152714732111,True,False,False,False,False,False,False
0,0,0,1,1.2029826690830203,0,0,0,0,0,-1.4863416844573243,-0.40673643961691197,False,True,False,True,False,False,False
0,0,0,0,1.5286023977745509,1,0,1,1,0,-0.542598929285114,0.8018580545974178,False,False,False,True,False,False,False
0,0,1,0,-0.6693307708932802,0,1,0,0,1,0.9943060857400527,-0.5161230920389547,True,False,False,False,False,False,False
0,0,0,0,-0.7100332369797215,1,0,1,1,0,-0.1920184339658597,-0.6873101130610216,False,False,False,False,False,True,False
0,0,0,0,0.511040745613518,1,1,0,0,1,1.182057725413397,-0.6245606673717828,True,False,True,False,False,True,False
0,0,1,0,1.6100073299474336,1,1,1,1,0,1.3581787325406054,-0.818635896336073,True,False,False,True,False,False,False
0,0,1,1,-0.7914381691526042,0,0,0,0,0,-1.5012953548737855,1.4826111862868983,False,True,False,True,False,False,True
0,0,0,0,-1.0763554317576933,0,0,1,0,0,-0.12721919549452848,1.1662595137354173,False,False,False,False,False,False,True
0,0,1,1,-0.5879258387203976,0,0,0,0,0,-1.4846801655221622,-0.8362931445075085,False,True,True,False,False,False,False
0,0,1,1,1.4471974656016682,0,1,0,1,1,1.2967025319395988,-0.9927142917462125,True,False,False,True,True,False,False
0,0,1,1,1.284387601255903,1,1,1,1,0,1.6157141674907682,0.8639232819200134,True,False,True,False,False,True,False
1,0,0,0,0.06331361866266345,1,1,0,1,1,-0.010912870033164296,0.2092587344038289,False,False,True,False,False,False,True
0,0,0,0,-1.1170578978441348,0,0,1,1,0,0.34631370102673925,-0.9864680402055672,False,False,False,False,False,False,False
1,0,1,0,-0.5065209065475149,1,0,0,0,0,0.5872339466252788,1.144099667280266,True,False,False,False,False,True,False
0,0,1,0,1.284387601255903,1,1,0,1,1,1.3066716455505727,1.3232986646601217,True,False,False,True,True,False,False
0,1,1,0,-0.26230611002886706,0,0,1,0,1,0.6968941963459934,-0.34016861401060017,True,False,False,False,True,False,False
1,0,0,0,-1.1170578978441348,1,0,0,1,0,-0.36149336535241866,-0.9565390045549841,False,False,False,False,True,False,False
0,0,0,0,-1.2391652961034587,0,0,0,0,1,-1.4846801655221622,-0.8550318991294443,False,True,False,False,False,False,True
1,0,1,0,-0.7914381691526042,0,0,1,0,1,1.2468569638847284,-0.5400707348714641,True,False,False,False,True,False,False
0,0,1,0,1.0808752708236964,1,0,0,1,1,0.14526990987209548,1.4979067775154042,False,False,True,False,False,False,True
0,0,0,0,-0.628628304806839,1,0,0,0,0,0.03394814121621875,0.5504188406361766,False,False,False,False,False,False,False
1,0,0,0,-0.9542480334983694,0,0,0,0,1,0.4925273673210251,1.5512095954329252,True,False,False,False,False,True,False
1,1,0,0,-0.9135455674119282,0,0,1,0,1,0.6603407797724216,-0.6843525239923062,True,False,False,False,True,False,False
1,0,0,0,-1.1170578978441348,0,0,0,1,1,0.6869250827350194,-0.3990113935419089,True,False,False,False,True,False,False
1,0,0,0,0.8773629403914898,1,0,1,0,1,1.3033486076802483,2.6790663223833664,True,False,True,False,False,False,False
0,0,0,0,0.9587678725643725,1,1,0,0,1,0.7201554614382663,2.519334441112518,True,False,False,False,False,True,False
1,0,1,1,-1.157760363930576,0,0,1,0,0,1.2103035473111572,-0.9174944145358973,True,False,False,False,False,True,False
1,0,0,0,-1.2391652961034587,0,0,0,0,0,-1.5029568738089478,1.139089423111621,False,True,False,False,False,False,True
0,0,0,0,1.2029826690830203,1,1,1,1,0,0.15523902348306992,1.0740003920396668,False,False,False,True,False,False,False
1,1,1,0,-0.22160364394242577,1,0,1,0,1,1.2136265851814818,0.8591558249137257,True,False,False,False,False,True,False
1,0,0,0,-1.2798677621899,0,0,0,0,1,-0.6323209517838804,-0.4123426159113427,False,False,False,False,False,False,True
0,0,1,0,0.8366604743050484,0,0,0,1,1,0.9544296312961564,2.3879424431568235,True,False,True,False,False,True,False
1,0,1,0,0.8773629403914898,0,1,1,0,1,1.3149792402263845,-0.21237428036983594,True,False,False,False,False,True,False
0,0,0,0,-0.38441350828819104,0,0,0,0,1,0.005702319318459126,-0.8974975809817467,False,False,True,False,False,False,False
0,0,1,1,-1.0763554317576933,0,0,0,0,0,-1.50461839274411,1.3305602079706247,False,True,True,False,False,False,True
0,0,0,1,-0.9949504995848107,1,0,0,1,1,-0.6705358872926144,-0.8998150948042476,False,False,False,True,False,False,True
1,0,1,0,-0.8728431013254868,0,0,1,0,1,1.1554734224507996,-0.998011466197643,True,False,False,False,False,True,False
0,0,1,0,1.162280202996579,0,0,0,0,1,1.055782286341059,-0.7662600839475525,True,False,True,False,False,False,False
0,0,1,0,0.06331361866266345,0,0,1,0,0,1.2003344337001827,-0.9544422063346262,True,False,False,False,False,True,False
0,0,0,0,0.9587678725643725,1,0,0,1,1,1.3498711378647936,-0.5600013537449718,True,False,False,False,False,False,True
0,0,0,0,0.22612348300842872,0,0,0,0,0,-1.4830186465869997,-0.9356372370320474,False,True,True,False,False,False,True
0,0,1,1,1.4878999316881094,0,0,0,0,0,-1.4796956087166748,1.438357708057238,False,True,False,True,False,False,False
0,0,1,0,1.6100073299474336,1,1,1,1,0,1.675528849156613,0.14388277304908903,True,False,False,True,False,False,False
0,1,1,0,1.5286023977745509,1,1,1,1,1,1.604083534944632,1.3327894355522683,True,False,False,True,True,False,False
0,0,0,1,-1.035652965671252,1,0,0,0,0,-1.1606839731655054,-0.5520555920678258,False,False,False,False,False,False,True
0,0,1,0,1.162280202996579,1,1,1,1,1,0.5340653407000836,-0.6201463553289239,False,False,False,True,False,False,False
0,0,1,1,0.9180654064779311,0,0,0,0,0,0.6902481206053439,0.5505512699974623,True,False,False,False,False,False,False
0,0,1,0,1.162280202996579,1,0,1,0,1,0.17185421283469335,-0.6584405123007245,False,False,False,True,False,False,True
0,1,1,1,-0.7507357030661629,0,0,0,0,1,1.0325210212487863,0.039241506073119686,True,False,False,False,False,True,False
1,1,1,0,1.6100073299474336,0,1,1,0,1,1.3099946834208978,0.8133352659088505,True,False,False,True,False,False,False
0,0,0,0,-0.42511597437463233,0,0,0,0,0,0.6088336927823891,0.8064268675617767,True,False,False,False,False,True,False
1,0,0,0,-1.1984628300170173,0,1,0,0,0,0.632094957874662,1.5592215717907143,True,False,False,False,False,True,False
0,1,1,0,1.1215777369101376,0,1,0,0,0,0.821508116483169,-0.2900220292037234,True,False,False,False,False,True,False
1,0,0,0,-1.1984628300170173,0,0,0,0,0,0.34963673889706376,-0.7741396309440555,True,False,False,False,False,True,False
0,0,0,1,-1.2798677621899,0,0,0,0,0,-1.5012953548737855,-0.3606068787690368,False,True,False,False,False,False,True
1,0,0,0,-1.035652965671252,0,0,1,0,0,0.3296985116751158,-0.46357070716871984,True,False,False,False,False,False,True
0,1,1,0,-1.157760363930576,0,0,1,0,1,-1.1573609352951806,-0.8158328081888576,False,False,False,False,False,True,False
0,0,0,0,-0.7914381691526042,0,0,0,0,1,0.5240962270891097,1.2273977355290127,True,False,False,False,False,True,False
0,0,0,0,-1.1984628300170173,1,0,0,0,1,-0.48444576655443206,-0.8985790874322471,False,False,False,False,False,False,True
0,1,0,0,1.2436851351694616,0,0,1,0,1,0.8264926732886558,-0.7871177083500607,True,False,False,False,False,False,False
0,0,0,0,0.14471855083554608,1,1,1,1,1,0.3861901554706351,0.8908285138212383,False,False,True,False,False,False,True
0,0,0,0,0.8773629403914898,1,1,0,0,1,1.1737501307375855,1.950969694034224,True,False,True,False,True,False,False
0,0,0,0,0.5924456777864006,0,0,0,0,0,-1.4780340897815127,1.328728268472838,False,True,False,True,True,False,False
0,0,1,0,0.34823088126775265,0,0,0,0,0,-1.464741938300214,-0.43448039080627987,False,True,False,True,True,False,False
0,0,0,1,-0.7914381691526042,0,0,1,1,0,-0.3747855168337173,0.39861064948226005,False,False,False,False,False,False,True
1,0,0,0,0.10401608474910477,0,0,1,0,1,1.180396206478235,-0.9199664292798982,True,False,False,False,False,True,False
1,0,0,0,-0.9135455674119282,0,1,0,0,1,0.5307423028297592,-0.9753881169779914,True,False,False,False,False,False,False
0,0,1,1,-0.09949624568310181,0,1,1,1,0,0.5340653407000836,-0.7077704493796726,False,False,False,True,False,False,False
0,0,1,1,0.47033827952707663,0,0,1,0,1,0.937814441944533,-0.9671112818976311,True,False,False,False,False,False,False
0,0,1,1,0.5924456777864006,1,1,0,1,1,0.6836020448646944,-0.9979673230772145,False,False,False,True,True,False,False
1,1,1,0,1.0401728047372552,0,0,1,0,1,1.1288891194882023,-0.2818996950448631,True,False,False,False,False,True,False
0,0,0,0,0.7959580082186072,0,1,0,0,0,-1.1507148595545311,1.2054365331157897,False,False,True,False,False,False,True
1,0,0,0,-1.035652965671252,0,0,0,0,1,0.5174501513484603,0.014190285229895617,True,False,False,False,False,False,True
1,1,1,0,-0.5065209065475149,0,1,0,0,1,0.296468132971869,-0.9631604726192724,True,False,False,False,False,True,False
1,0,0,0,-0.7914381691526042,1,0,0,0,0,1.1106124112014166,2.0867318609123484,True,False,False,False,False,False,True
0,0,1,1,-0.8321406352390455,0,1,0,1,0,-0.9712708145569983,-0.43904920377063883,False,False,False,False,False,False,True
0,0,0,0,0.8773629403914898,0,0,1,0,1,0.9760293774532666,-0.1076447271530092,True,False,True,False,True,False,False
0,0,0,0,-0.7914381691526042,0,0,0,0,0,-1.4979723170034607,-0.23020810102298572,False,True,True,False,False,True,False
0,0,0,0,-1.035652965671252,0,0,0,0,1,0.17185421283469335,1.5645849609227873,True,False,False,False,False,False,True
0,0,0,0,0.388933347354194,1,1,1,0,1,1.1388582330991763,-0.9446645051596936,True,False,True,False,False,True,False
0,0,1,1,1.3250900673423442,0,0,1,1,1,1.308333164485735,-0.6204774287321384,True,False,False,True,False,False,False
0,0,0,1,0.6738506099592833,1,1,1,0,1,1.4778080958722941,0.7484448788788255,True,False,True,False,True,False,False
0,0,1,1,1.2029826690830203,0,0,0,0,0,-1.4763725708463504,-0.5856705782741962,False,True,False,True,False,False,False
1,0,0,0,-0.018091313510219174,0,0,0,1,1,1.0458131727300852,-0.85470082572623,True,False,False,False,False,True,False
0,0,1,1,-0.8728431013254868,0,0,0,0,1,-1.4863416844573243,-0.9977686790352859,False,True,True,False,False,False,True
1,0,0,0,-1.2798677621899,0,0,0,0,1,0.20176155366761522,-0.945900512531694,True,False,False,False,False,False,True
0,0,1,1,0.1854210169219874,0,0,0,0,0,-1.4929877601979737,-0.7892145065704186,False,True,True,False,True,False,False
1,0,0,0,-1.2798677621899,0,0,0,0,1,0.8248311543534935,1.9468643838343653,True,False,False,False,False,True,False
0,0,0,0,-1.2798677621899,0,0,0,0,0,-1.4979723170034607,-0.9462757290553371,False,True,False,False,False,False,True
0,0,1,0,1.4878999316881094,0,0,0,0,0,-1.3451125749685253,-0.998232181799786,False,True,False,True,False,False,False
0,0,1,1,1.6100073299474336,1,1,1,0,1,0.1967769968621285,-0.7537675808662619,False,False,False,True,True,False,False
0,0,1,0,-0.26230611002886706,1,1,1,1,1,0.8431078626402793,1.9524926316890105,False,False,True,False,True,False,False
0,0,0,0,-1.1984628300170173,0,1,0,0,0,-1.1806222003874534,1.2519854536077368,False,False,False,False,False,False,True
0,0,1,0,1.2029826690830203,0,0,0,1,1,-0.8549644890956343,-0.5818742699173375,False,False,False,True,False,False,False
1,0,1,1,1.4878999316881094,0,0,1,0,1,1.1538119035156376,0.8991715635822418,True,False,False,False,True,False,False
0,0,1,1,-0.26230611002886706,0,0,1,0,0,-0.4777996908137826,-0.9956939523751421,False,False,True,False,False,False,True
0,0,1,1,0.30752841518131135,0,1,0,0,1,-0.46118450146215917,0.46862163848200183,False,False,False,False,False,True,False
0,0,1,0,0.022611152576222142,0,0,0,1,1,-0.441246274240211,-0.6421517008625754,False,False,True,False,False,False,True
0,0,1,1,1.6100073299474336,1,1,1,1,0,0.5357268596352459,-0.20515688017976166,False,False,False,True,False,False,False
0,0,0,0,-1.1984628300170173,0,0,0,0,1,-0.3498627328062822,1.5919978387089413,False,False,False,False,False,True,False
1,0,0,0,-0.5879258387203976,1,0,0,0,0,-0.5093685505818671,0.2813003069432858,False,False,False,False,False,True,False
0,1,1,0,1.4471974656016682,0,1,1,1,1,-0.1355267901703402,-0.998011466197643,False,False,True,False,False,False,False
0,0,0,1,-0.5472233726339563,0,0,0,1,0,-0.5293067778038153,-0.9753660454177772,False,False,False,False,False,False,True
0,1,0,1,-1.035652965671252,0,0,0,0,1,-0.6306594328487182,1.3476656671367027,False,False,False,False,False,False,True
1,0,0,0,-1.2798677621899,0,0,0,0,1,-1.4830186465869997,1.853567898808543,False,True,False,False,False,False,True
0,1,0,1,0.9587678725643725,1,0,0,0,0,0.9992906425455395,1.0519288318253726,True,False,True,False,True,False,False
1,0,0,0,-1.035652965671252,0,0,0,0,0,-1.4863416844573243,-0.8234695680230035,False,True,False,False,False,False,False
1,0,0,0,-1.1170578978441348,0,0,1,0,0,1.055782286341059,-0.9052888417373925,True,False,False,False,False,False,False
0,1,1,0,1.3657925334287855,0,1,0,0,1,1.1986729147650206,0.25940531921070575,True,False,False,False,False,True,False
0,0,0,1,-1.035652965671252,0,0,0,0,0,-1.50461839274411,-0.44763504069399934,False,True,True,False,False,False,True
0,0,0,0,-1.2798677621899,0,0,0,0,0,-1.5179105442254088,2.5218505989769477,False,True,False,False,False,False,True
0,1,0,0,-0.9949504995848107,0,0,0,0,1,0.1652081370940439,-0.4207960234734174,True,False,False,False,False,True,False
0,0,1,1,1.2029826690830203,0,1,0,1,1,1.3731324029570664,-0.9449514354424795,True,False,True,False,True,False,False
0,0,1,0,0.9587678725643725,0,1,1,1,0,0.8580615330567404,-0.3473418710802459,True,False,False,False,False,True,False
0,0,0,0,0.34823088126775265,0,0,0,0,1,-1.3251743477465772,-0.6198814966063524,False,True,True,False,False,False,True
0,0,0,0,0.9994703386508137,1,0,1,0,1,0.3197293980641414,-0.721454816712535,False,False,False,True,False,False,False
